operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.6453332443,-58.7914044651",110000,USD,1667864,110000,78,72,1410.25641,1527.777778,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/zpfc_venta_departamentos_moreno_balcon_suite_lando-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,250000,USD,3790600,250000,216,285,1157.407407,877.1929825,,4,,http://lomas-del-mirador.properati.com.ar/saz8_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6538097,-58.6156915",120000,USD,1819488,120000,,,,,,2,,http://moron.properati.com.ar/q0yp_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5731507,-58.482362",105490,USD,1599481.57,105490,41,34,2572.926829,3102.647059,,1,1000,http://villa-urquiza.properati.com.ar/12q14_venta_departamentos_villa-urquiza_balcon_subte-linea-b_le-bleu
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.728768433,-58.2497560165",49000,USD,742957.6,49000,,,,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11xls_venta_campo_quilmes_lavadero_patio_lencz-bienes-raices
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5824961,-58.4102772",270000,USD,4093848,270000,100,91,2700,2967.032967,9,4,3500,http://palermo.properati.com.ar/yyzq_venta_departamentos_palermo_balcon_baulera_jardin_lavadero_toilette_luminoso_dependencias_losa-radiante_arq-victorino-de-la-plaza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6070429,-58.5605045",,,,,,,,,,,,http://caseros.properati.com.ar/w8ol_venta_casa_general-san-martin
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.626039,-58.432732",185000,USD,2805044,185000,72,60,2569.444444,3083.333333,,3,,http://caballito.properati.com.ar/11xtz_venta_departamentos_caballito_balcon_suite_terraza_toilette_lujoso_estrenar_blejman-propiedades_bsl
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4990682,-58.512463",550000,USD,8339320,550000,518,518,1061.776062,1061.776062,,,,http://martinez.properati.com.ar/zp2k_venta_local_martinez_garage_dic-propiedades_c80
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.622995,-58.441616",215000,USD,3259916,215000,,147,,1462.585034,,4,,http://caballito.properati.com.ar/11va7_venta_departamentos_caballito_jardin_lavadero_parrilla_patio_toilette_impecable_re-max-urbana
sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6586688,-58.5120941",73000,USD,1106855.2,73000,35,32,2085.714286,2281.25,,,,http://mataderos.properati.com.ar/11oxq_venta_departamentos_mataderos_balcon_inmobiliaria-fedele
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,750000,USD,11371800,750000,775,480,967.7419355,1562.5,,,,http://benavidez.properati.com.ar/ndvq_venta_casa_benavidez_0
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5643000179,-58.4491130767",1500000,USD,22743600,1500000,280,,5357.142857,,,4,,http://belgrano.properati.com.ar/114al_venta_departamentos_belgrano_suite_amenities_marta-flamini-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",190000,USD,2880856,190000,68,58,2794.117647,3275.862069,,,,http://tigre.properati.com.ar/km69_venta_departamentos_tigre
sell,store,|Argentina|Capital Federal|Once|,"-34.6015503,-58.4011068",390000,USD,5913336,390000,,,,,,,,http://once.properati.com.ar/118ku_venta_local_once_the-union-propiedades_8tu
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,"-34.6482757,-58.5343038",105000,USD,1592052,105000,170,140,617.6470588,750,,,,http://ciudadela.properati.com.ar/115pl_venta_ph_ciudadela_hidromasaje_lavadero_parrilla_patio_quincho_terraza_placard_bosich-bienes-raices
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6640351,-58.6636504",250000,USD,3790600,250000,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11dol_venta_casa_ituzaingo_balcon_jardin_lavadero_parrilla_piscina_garage_marasco-quiroga-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.5566088,-58.6911557",,,,,,,,,,,,http://bella-vista-san-miguel.properati.com.ar/utr3_venta_departamentos_bella-vista
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6274952,-58.4392333",375200,USD,5688932.48,375200,133,118,2821.052632,3179.661017,,4,,http://flores.properati.com.ar/11sa1_venta_departamentos_flores_balcon_suite_lavadero_parrilla_piscina_toilette_vestidor_luminoso_garage_amenities_home54
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.6234398,-58.774004",450000,ARS,448750.93,29596.3,100,60,295.963,7500,,,,http://paso-del-rey.properati.com.ar/onfv_venta_ph_paso-del-rey
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,790000,USD,11978296,790000,0,340,,2323.529412,,,,http://victoria.properati.com.ar/xgqa_venta_departamentos_victoria_2400
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6435471,-58.6233063",,,,,,,,,,,,http://castelar-moron.properati.com.ar/eg5u_venta_casa_castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6604348667,-58.7087861914",85000,USD,1288804,85000,209,73,406.6985646,1164.383562,,,,http://san-antonio-de-padua.properati.com.ar/j1e2_venta_casa_san-antonio-de-padua
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/kvrt_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,885000,USD,13418724,885000,1025,450,863.4146341,1966.666667,,,,http://nordelta.properati.com.ar/sj2f_venta_casa_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.5612574,-58.6001869",60000,USD,909744,60000,300,,200,,,,,http://merlo-bs-as-g-b-a-zona-oeste.properati.com.ar/11d5h_venta_casa_merlo_piscina_quincho_ingrid-garcia-inmobiliaria
sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5844278,-58.5158528",195000,USD,2956668,195000,200,138,975,1413.043478,,,,http://villa-devoto.properati.com.ar/zros_venta_casa_villa-devoto_patio_terraza_garage_placard_quercia-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.4644665929,-58.6243137542",650000,USD,9855560,650000,466,466,1394.849785,1394.849785,,7,1,http://general-pacheco.properati.com.ar/silx_venta_casa_general-pacheco
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,"-34.7706412286,-58.3796593196",170000,USD,2577608,170000,0,159,,1069.18239,,3,,http://temperley.properati.com.ar/x318_venta_casa_temperley
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.6036844,-58.3815591",62500,USD,947650,62500,90,90,694.4444444,694.4444444,1,5,,http://tres-de-febrero.properati.com.ar/spx6_venta_departamentos_tres-de-febrero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",190000,USD,2880856,190000,110,49,1727.272727,3877.55102,,2,,http://nordelta.properati.com.ar/110nw_venta_departamentos_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vista_garage_amenities_placard_victorino-de-la-plaza_d04
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.489569,-58.51896",265000,USD,4018036,265000,,105,,2523.809524,,2,,http://martinez.properati.com.ar/sxjz_venta_departamentos_martinez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Manzanares|,,290000,USD,4397096,290000,5000,220,58,1318.181818,,,,http://manzanares.properati.com.ar/zu4f_venta_casa_manzanares_0_lavadero_parrilla_patio_piscina_luminoso_dependencias_garage_marquestau-colautti-pilar-maria-h-marquestau-csi-4689-4710
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.6036844,-58.3815591",178000,USD,2698907.2,178000,180,140,988.8888889,1271.428571,,,,http://villa-urquiza.properati.com.ar/lpgt_venta_departamentos_villa-urquiza_acha-mariano-gral-_2600
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5860801068,-58.402473973",69000,USD,1046205.6,69000,21,21,3285.714286,3285.714286,,,950,http://recoleta.properati.com.ar/12vcr_venta_departamentos_recoleta_subte-linea-d_subte-linea-h_cristian-bau-propiedades_6c7
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,290000,USD,4397096,290000,282,200,1028.368794,1450,,5,,http://haedo.properati.com.ar/s9nj_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5075624,-58.47782",280000,USD,4245472,280000,0,79,,3544.303797,6,,,http://olivos.properati.com.ar/nas6_venta_departamentos_olivos_corrientes_300
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5718466,-58.5048493",75000,USD,1137180,75000,,,,,,,,http://villa-urquiza.properati.com.ar/e9kt_venta_departamento_villa-urquiza
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.624327,-58.429713",47000,USD,712632.8,47000,,46,,1021.73913,1,2,,http://caballito.properati.com.ar/12hvc_venta_departamentos_caballito_subte-linea-e_re-max-parque
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,,,,,,250,,,,,,http://san-justo-la-matanza.properati.com.ar/w2ve_alquiler_local_san-justo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6646605,-58.5837427",55000,USD,833932,55000,,42,,1309.52381,,,,http://villa-luzuriaga.properati.com.ar/xcs2_venta_departamentos_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,"-34.42263412,-58.65879059",980000,USD,14859152,980000,,,,,,,,http://barrio-portezuelo-nordelta.properati.com.ar/ztmk_venta_casa_nordelta_balcon_suite_parrilla_piscina_sum_vestidor_dependencias_placard_m-m-propiedades_bhs
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,370000,USD,5610088,370000,765,220,483.6601307,1681.818182,,,,http://benavidez.properati.com.ar/zrni_venta_casa_benavidez_100_suite_lavadero_parrilla_piscina_toilette_luminoso_garage_losa-radiante_mosquera-gallastegui-lomas-de-san-isidro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,,68000,USD,1031043.2,68000,63,,1079.365079,,,2,,http://la-matanza.properati.com.ar/z1ca_venta_ph_la-matanza_lenge-propiedades
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5506766,-58.4681514",,,,,,,,,,,,http://nunez.properati.com.ar/11tpz_venta_departamentos_nunez_parrilla_piscina_sum_amenities_barrancas-propiedades_dex
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6242203,-58.4500796",159000,USD,2410821.6,159000,83,80,1915.662651,1987.5,,,,http://caballito.properati.com.ar/vusb_venta_departamentos_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,95000,USD,1440428,95000,,45,,2111.111111,,2,,http://ramos-mejia.properati.com.ar/s8fl_venta_departamentos_la-matanza
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.589697,-58.4062921",79000,USD,1197829.6,79000,0,30,,2633.333333,,1,1100,http://barrio-norte.properati.com.ar/vmhi_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5936142,-58.3800404",160000,USD,2425984,160000,50,50,3200,3200,9,2,,http://barrio-norte.properati.com.ar/12v8o_venta_departamentos_barrio-norte_suite_gimnasio_jardin_piscina_luminoso_sauna_lujoso_garage_amoblado_subte-linea-h_subte-linea-c_innovar-grupo-inmobiliario
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,,,,,,,,,,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/x0up_venta_casa_general-rodriguez
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5632053573,-58.4433146123",459000,USD,6959541.6,459000,177,161,2593.220339,2850.931677,,5,6800,http://belgrano.properati.com.ar/yyaw_venta_departamentos_belgrano_balcon_suite_terraza_luminoso_lujoso_dependencias_garage_sol-real-estate
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Los Jazmines - Pilar del Este|,"-34.396783,-58.874359",210000,USD,3184104,210000,,166,,1265.060241,,4,,http://barrio-los-jazmines-pilar-del-este.properati.com.ar/11l3h_venta_casa_barrio-san-alfonso-pilar-del-este_suite_parrilla_piscina_toilette_vestidor_losa-radiante_re-max-total-i
sell,store,|Argentina|Capital Federal|Paternal|,"-34.6038579,-58.461928",650000,USD,9855560,650000,562,542,1156.58363,1199.261993,,,,http://paternal.properati.com.ar/11fmx_venta_local_paternal_conectar-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7538504,-58.3980977",125000,USD,1895300,125000,140,85,892.8571429,1470.588235,,,,http://lomas-de-zamora.properati.com.ar/x6kc_venta_ph_lomas-de-zamora
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6230511,-58.3914916",73600,USD,1115952.64,73600,33,31,2230.30303,2374.193548,,1,,http://san-cristobal.properati.com.ar/zsss_venta_departamentos_san-cristobal_balcon_lavadero_parrilla_sum_amenities_nucifora-propiedades_crr
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6477281,-58.564394",300000,USD,4548720,300000,150,150,2000,2000,9,5,,http://ramos-mejia.properati.com.ar/119wq_venta_departamentos_ramos-mejia_avenida-de-mayo_769_balcon_suite_lavadero_terraza_maggio-propiedades_3lu
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.64124298,-58.64222717",200000,USD,3032480,200000,,,,,,,,http://castelar-moron.properati.com.ar/11t6n_venta_casa_castelar_parrilla_vignolo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,220000,USD,3335728,220000,250,160,880,1375,,4,,http://villa-luzuriaga.properati.com.ar/sh2j_venta_casa_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6616007,-58.5551068",140000,USD,2122736,140000,153,100,915.0326797,1400,,,,http://ramos-mejia.properati.com.ar/egey_venta_otro_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5368716,-58.5081037",150000,USD,2274360,150000,75,75,2000,2000,,3,1100,http://florida.properati.com.ar/wa9q_venta_departamentos_florida
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6203643,-58.4431823",130000,USD,1971112,130000,73,70,1780.821918,1857.142857,,3,1500,http://caballito.properati.com.ar/zvsc_venta_departamentos_caballito_balcon_lavadero_luminoso_electrogeno_goldstein-propiedades-srl_9yp
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4987792216,-58.5550069423",76000,USD,1152342.4,76000,45,45,1688.888889,1688.888889,,3,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/106q5_venta_casa_san-isidro_jardin_amoblado_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.766283,-58.198393",1000000,ARS,997224.37,65769.56,,200,,5000,,,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/eb7g_venta_casa_berazategui
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6212755,-58.3613436",,,,,,,,,15,,,http://puerto-madero.properati.com.ar/12v8w_venta_departamentos_puerto-madero_balcon_baulera_suite_gimnasio_lavadero_piscina_toilette_luminoso_vista_lujoso_garage_amenities_aire-acondicionado_gestionar-valetin-alsina-peron-3883
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,,,,,,,26,,,,1,,http://ciudadela.properati.com.ar/s598_venta_departamentos_bs-as-g-b-a-zona-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|El Paraíso de Guernica Country Club|,"-34.9189606,-58.3468514",350000,USD,5306840,350000,2200,300,159.0909091,1166.666667,,,,http://el-paraiso-de-guernica-country-club.properati.com.ar/hknl_venta_casa_guernica
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5427084,-58.5510042",68000,USD,1031043.2,68000,38,35,1789.473684,1942.857143,3,2,1000,http://villa-ballester.properati.com.ar/10dxo_venta_departamentos_villa-ballester_piscina_terraza_placard_estrenar_rocchio-propiedades_bdw
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6485086,-58.6198277",125000,USD,1895300,125000,,,,,,,,http://moron.properati.com.ar/q119_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6450008,-58.6341404",175000,USD,2653420,175000,85,110,2058.823529,1590.909091,,,,http://castelar-moron.properati.com.ar/10jfe_venta_casa_castelar_navarro_1500_parrilla_quincho_toilette_garage_amoblado_placard_oyhanarte-propiedades-castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,,340000,USD,5155216,340000,240,260,1416.666667,1307.692308,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11b7u_venta_casa_san-fernando_perez-maximo_600_jardin_parrilla_sotano_luminoso_garage_placard_guallini-propiedades
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.617942,-58.460455",79900,USD,1211475.76,79900,,44,,1815.909091,,2,,http://flores.properati.com.ar/uxoh_venta_departamentos_flores
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,"-34.6015094,-58.5483851",73000,USD,1106855.2,73000,45,,1622.222222,,5,2,,http://santos-lugares.properati.com.ar/urj2_venta_departamentos_santos-lugares
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Ariza|,"-34.6482269,-58.6644451",150000,USD,2274360,150000,300,289,500,519.0311419,,,,http://villa-ariza.properati.com.ar/uo0c_venta_local_villa-ariza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6845209,-58.5891306",130000,USD,1971112,130000,,,,,,,,http://san-justo-la-matanza.properati.com.ar/ed5c_venta_casa_san-justo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.561423,-58.5769835",89000,USD,1349453.6,89000,265,115,335.8490566,773.9130435,,5,,http://villa-ballester.properati.com.ar/10x4n_venta_casa_villa-ballester_parrilla_patio_terraza_garage_placard_rocchio-propiedades_bdw
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5516787,-58.4651435",139000,USD,2107573.6,139000,50,50,2780,2780,6,3,,http://nunez.properati.com.ar/11pu1_venta_departamentos_nunez_luminoso_mosna-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5859299,-58.4404055",103000,USD,1561727.2,103000,44,34,2340.909091,3029.411765,,1,,http://palermo.properati.com.ar/xq5k_venta_departamentos_palermo_balcon_baulera_lavadero_luminoso_lujoso
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.561725,-58.452694",645000,USD,9779748,645000,,248,,2600.806452,6,5,,http://belgrano.properati.com.ar/xzw6_venta_departamentos_belgrano_balcon_suite_hidromasaje_vestidor_luminoso_garage_re-max-total-iii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9283683472,-57.9372690618",,,,,47,,,,2,2,,http://la-plata.properati.com.ar/ihpg_venta_departamento_la-plata
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Privado ""Lomas de Fátima""|","-34.44502,-58.985218",450000,USD,6823080,450000,291,291,1546.391753,1546.391753,,,,http://barrio-privado-lomas-de-fatima.properati.com.ar/12nt3_venta_casa_barrio-privado-lomas-de-fatima-_suite_hidromasaje_jardin_lavadero_parrilla_piscina_vestidor_dependencias_garage_estrenar_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,2000000,USD,30324800,2000000,2400,800,833.3333333,2500,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/yaof_venta_casa_tigre_0_suite_gimnasio_hidromasaje_parrilla_piscina_quincho_toilette_vestidor_luminoso_garage_aire-acondicionado_mieres-nordelta
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5519084,-58.4685759",1581750,ARS,1577359.78,104031.01,36,32,2889.750278,49429.6875,,1,,http://nunez.properati.com.ar/12py5_venta_departamentos_nunez_toilette_lujoso_subte-linea-d_le-bleu
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.624944,-58.364722",59500,USD,902162.8,59500,951,,62.56572029,,,,,http://la-plata.properati.com.ar/ukaa_venta_ph_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5951576,-58.5126648",135000,USD,2046924,135000,400,150,337.5,900,,5,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/kcmn_venta_casa_general-san-martin
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Jose Leon Suarez|,"-34.542791661,-58.5793375969",78000,USD,1182667.2,78000,150,150,520,520,,,,http://jose-leon-suarez.properati.com.ar/ubxx_venta_ph_jose-leon-suarez
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,130000,USD,1971112,130000,150,90,866.6666667,1444.444444,,3,,http://haedo.properati.com.ar/uta5_venta_ph_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.801241,-58.134284",255000,USD,3866412,255000,,160,,1593.75,,4,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/11pat_venta_casa_berazategui_suite_lavadero_parrilla_vestidor_garage_tenis_placard_re-max-sur
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7452006,-58.3964872",74000,USD,1122017.6,74000,0,38,,1947.368421,,1,1250,http://banfield.properati.com.ar/xtcb_venta_departamentos_banfield
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.565693,-58.5690529",70000,USD,1061368,70000,80,67,875,1044.776119,,3,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/yy3q_venta_departamentos_general-san-martin_balcon_lavadero_parrilla_patio_quincho_terraza_placard_viviana-villalobos-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5558817828,-58.4619371046",117000,USD,1774000.8,117000,43,38,2720.930233,3078.947368,3,1,,http://belgrano.properati.com.ar/10gi8_venta_departamentos_belgrano_cabildo-av-_2800_hidromasaje_lavadero_sum_placard_aire-acondicionado_bertolotti
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,390000,USD,5913336,390000,810,265,481.4814815,1471.698113,,,,http://benavidez.properati.com.ar/x91d_venta_casa_benavidez_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,90000,USD,1364616,90000,,52,,1730.769231,,2,,http://ramos-mejia.properati.com.ar/v9e2_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.659729,-58.67939377",68000,USD,1031043.2,68000,,,,,,,,http://ituzaingo.properati.com.ar/v1zi_venta_departamentos_ituzaingo
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6033462,-58.424137",195000,USD,2956668,195000,112,103,1741.071429,1893.203883,3,4,2500,http://almagro.properati.com.ar/huz6_venta_departamento_almagro_gascon_600
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.641961,-58.373934",135000,USD,2046924,135000,,67,,2014.925373,,4,,http://barracas.properati.com.ar/114lc_venta_departamentos_pompeya_lavadero_vestidor_luminoso_re-max-total-iii
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4348228,-58.5661237",1000000,USD,15162400,1000000,981,604,1019.367992,1655.629139,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zfsm_venta_casa_bs-as-g-b-a-zona-norte_3-de-febrero_2100_suite_lavadero_piscina_vestidor_vista_dependencias_garage_azul-propiedades-csi-2820
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Haras Santa Maria|,"-34.3462976868,-58.860611004",260000,USD,3942224,260000,213,192,1220.657277,1354.166667,,5,,http://haras-santa-maria.properati.com.ar/vqp6_venta_casa_haras-santa-maria
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5710640663,-58.453650159",285000,USD,4321284,285000,120,80,2375,3562.5,,3,4500,http://colegiales.properati.com.ar/zq7p_venta_departamentos_colegiales_balcon_baulera_parrilla_piscina_terraza_toilette_vestidor_luminoso_lujoso_garage_impecable_placard_lexinton-propiedades_937
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5915458,-58.5351507",110000,USD,1667864,110000,,50,,2200,,,,http://san-martin.properati.com.ar/11f40_venta_departamentos_san-martin_balcon_garage_placard_estrenar_keops-propiedades_5nt
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.450503,-58.5318654",151200,USD,2292554.88,151200,0,62,,2438.709677,4,,,http://victoria.properati.com.ar/12p6z_venta_departamentos_victoria_avenida-del-libertador_3300_balcon_parrilla_piscina_garage_placard_estrenar_lencke-propiedades-martinez
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5903395,-58.3936166",750000,USD,11371800,750000,323,226,2321.981424,3318.584071,,6,16000,http://palermo.properati.com.ar/118fb_venta_departamentos_bs-as-g-b-a-zona-norte_balcon_suite_lavadero_parrilla_terraza_toilette_vestidor_luminoso_lujoso_dependencias_garage_impecable_rg-montes_7ff
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.65921783,-58.59549713",67000,USD,1015880.8,67000,,,,,,,,http://moron.properati.com.ar/11t6d_venta_departamentos_moron_balcon_placard_isabel-minim_5f8
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Merlo|,,80000,USD,1212992,80000,174,80,459.7701149,1000,,3,,http://merlo.properati.com.ar/sa4k_venta_casa_merlo
