operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4275318,-58.5671553",82000,USD,1243316.8,82000,0,48,,1708.333333,12,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11ce9_venta_departamentos_tigre_solis_0_gimnasio_lavadero_piscina_sum_vestidor_vista_mieres-tigre-centro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.904287,-57.959383",,,,,,,,,,3,,http://la-plata.properati.com.ar/103kg_venta_departamentos_la-plata_balcon_suite_vestidor_placard_re-max-roble
sell,house,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5801972,-58.504228",,,,,,,,,,,,http://villa-pueyrredon.properati.com.ar/wl8c_venta_casa_villa-pueyrredon
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,"-34.4449862,-58.7952071",105600,USD,1601149.44,105600,88,88,1200,1200,,3,2500,http://del-viso.properati.com.ar/11yyf_venta_departamentos_del-viso_oliden_7600_jardin_parrilla_piscina_garage_losa-radiante_dueno-directo_dfn
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,218000,USD,3305403.2,218000,,,,,,,,http://nordelta.properati.com.ar/wl0h_venta_departamentos_barrioportezuelo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.3965368089,-58.6493238239",255000,USD,3866412,255000,64,64,3984.375,3984.375,,2,,http://nordelta.properati.com.ar/12r8h_venta_departamentos_nordelta_balcon_suite_hidromasaje_piscina_toilette_amenities_get-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5415789,-58.4631859",270000,USD,4093848,270000,100,70,2700,3857.142857,,2,2100,http://nunez.properati.com.ar/10fdg_venta_departamentos_nunez_balcon_suite_hidromasaje_toilette_luminoso_vista_amenities_impecable_placard_aire-acondicionado_losa-radiante_deborah-sosa-inversiones-inmobiliarias_akn
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|,"-34.629283,-58.634679",260000,USD,3942224,260000,,260,,1000,,4,,http://hurlingham-bs-as-g-b-a-zona-oeste.properati.com.ar/10r9q_venta_casa_hurlingham_jardin_lavadero_parrilla_quincho_garage_re-max-liberty
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Don Torcuato|,"-34.4847411,-58.637828",120000,USD,1819488,120000,425,117,282.3529412,1025.641026,,,,http://don-torcuato.properati.com.ar/11tdm_venta_casa_don-torcuato_l-m-campos_2000_jardin_patio_terraza_garage_placard_cotino-inmobiliaria-ana
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,,,,,1379,260,,,,3,,http://bs-as-g-b-a-zona-norte.properati.com.ar/wxsz_venta_casa_bs-as-g-b-a-zona-norte
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5559731,-58.4620139",120000,USD,1819488,120000,46,46,2608.695652,2608.695652,,1,,http://belgrano.properati.com.ar/zlyt_venta_departamentos_belgrano_gimnasio_hidromasaje_lavadero_parrilla_quincho_sauna_kitchinete_lujoso_electrogeno_garage_amenities_aire-acondicionado_estrenar_neturban
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.598701,-58.429799",,,,,38,34,,,,1,,http://villa-crespo.properati.com.ar/10bde_venta_departamentos_villa-crespo_lujoso_amenities_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5413646,-58.4633598",130000,USD,1971112,130000,44,39,2954.545455,3333.333333,,1,1200,http://nunez.properati.com.ar/pro4_venta_departamentos_nunez
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5803913,-58.4256065",75000,USD,1137180,75000,29,27,2586.206897,2777.777778,,1,1300,http://palermo.properati.com.ar/12n93_venta_departamentos_palermo_balcon_lavadero_terraza_luminoso_placard_aire-acondicionado_subte-linea-d_covello-propiedades_9ij
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6471738,-58.6658713",225000,USD,3411540,225000,351,120,641.025641,1875,,,,http://ituzaingo.properati.com.ar/vbz7_venta_casa_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,100000,USD,1516240,100000,,55,,1818.181818,,2,,http://ramos-mejia.properati.com.ar/sa5q_venta_departamentos_la-matanza
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5966389429,-58.3799421442",270000,USD,4093848,270000,0,120,,2250,5,,,http://retiro.properati.com.ar/zg6o_venta_departamentos_retiro_suipacha_1000_lavadero_toilette_luminoso_lujoso_dependencias_placard_remax-total-iii-rosario-de-zuviria-cucicba-5781-csi-5814
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,200000,USD,3032480,200000,80,116,2500,1724.137931,,5,,http://ramos-mejia.properati.com.ar/s9u7_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,398000,USD,6034635.2,398000,810,265,491.3580247,1501.886792,,,,http://benavidez.properati.com.ar/n803_venta_casa_benavidez_0
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5825246352,-58.4247653474",580000,USD,8794192,580000,,,,,,,,http://palermo.properati.com.ar/uqa5_venta_local_palermo_charcas_4500
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-40.1500486,-71.3274691",250000,USD,3790600,250000,120,102,2083.333333,2450.980392,1,3,3000,http://nordelta.properati.com.ar/reqj_venta_departamentos_nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,90000,USD,1364616,90000,72,77,1250,1168.831169,,3,,http://villa-luzuriaga.properati.com.ar/yicu_venta_casa_villa-luzuriaga_estrenar_kasparian-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6230444207,-58.3974440676",1590000,ARS,1585586.9,104573.61,52,42,2011.030962,37857.14286,,2,,http://boedo.properati.com.ar/11dbb_venta_departamentos_boedo_hidromasaje_parrilla_sum_sauna_lujoso_amenities_lone-lighthouse_d9p
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|La Madrugada|,"-34.42611313,-58.841362",85000,USD,1288804,85000,,,,,,,,http://la-madrugada.properati.com.ar/uhj8_venta_departamentos_la-madrugada
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.603328,-58.397447",73000,USD,1106855.2,73000,,32,,2281.25,5,2,,http://barrio-norte.properati.com.ar/yv2q_venta_departamentos_balvanera_imprenta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5003358,-58.4825729",370000,USD,5610088,370000,394,237,939.0862944,1561.181435,,,,http://la-lucila.properati.com.ar/n9kk_venta_casa_la-lucila_ferreira-andres_3200
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,"-34.61528778,-58.83467865",230000,USD,3487352,230000,,,,,,,,http://moreno.properati.com.ar/113ix_venta_casa_moreno_suite_lavadero_parrilla_patio_toilette_vestidor_luminoso_vista_placard_aire-acondicionado_estrenar_marina-espana-propiedades
sell,house,|Argentina|Capital Federal|Parque Chacabuco|,"-34.6338406,-58.451832",350000,USD,5306840,350000,142,134,2464.788732,2611.940299,,,,http://parque-chacabuco.properati.com.ar/12ohi_venta_casa_parque-chacabuco_patio_dependencias_garage_subte-linea-e_class-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5187344,-58.475026",295000,USD,4472908,295000,120,90,2458.333333,3277.777778,,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/12gh3_venta_departamentos_vicente-lopez_terraza_toilette_luminoso_lujoso_dependencias_garage_belforte-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6376865,-58.5653709",77100,USD,1169021.04,77100,40,36,1927.5,2141.666667,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/edtu_venta_departamento_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.3916632788,-58.6442031777",1290750,ARS,1287167.52,84892.07,62,43,1369.226935,30017.44186,,,,http://nordelta.properati.com.ar/10odv_venta_departamentos_nordelta_salaya-romera-nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.411202,-58.8488889",2989100,ARS,2987011.75,197001.25,86,,2290.712209,,,3,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/zogw_venta_departamentos_pilar_piscina_winterra-propiedades-inversiones
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4776137,-58.5480417",650000,USD,9855560,650000,1200,510,541.6666667,1274.509804,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/n2dh_venta_casa_bs-as-g-b-a-zona-norte_tomkinson-intendente_2400
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6283022,-58.4368221",173500,USD,2630676.4,173500,78,68,2224.358974,2551.470588,,3,3000,http://caballito.properati.com.ar/xkpq_venta_departamentos_caballito_balcon_suite_lavadero_parrilla_terraza_aire-acondicionado
sell,house,|Argentina|Capital Federal|Nuñez|,"-34.5593194,-58.4836547",198000,USD,3002155.2,198000,93,70,2129.032258,2828.571429,,3,,http://nunez.properati.com.ar/wk8v_venta_casa_nunez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.3863924,-58.7293823",100000,USD,1516240,100000,0,100,,1000,,3,,http://escobar.properati.com.ar/vtki_venta_casa_escobar
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.596335,-58.409886",245000,USD,3714788,245000,,96,,2552.083333,1,3,,http://barrio-norte.properati.com.ar/12sp2_venta_departamentos_barrio-norte_lavadero_parrilla_patio_sum_vestidor_luminoso_garage_estrenar_subte-linea-d_subte-linea-h_re-max-uno-iii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5291672,-58.7135449",,,,,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/gmke_venta_departamento_san-miguel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,200000,USD,3032480,200000,,,,,,,,http://nordelta.properati.com.ar/wnmh_venta_departamentos_nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.656615,-58.5575193",,,,,54,54,,,,,,http://ramos-mejia.properati.com.ar/efie_venta_departamento_ramos-mejia
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5106333,-58.5102423",180000,USD,2729232,180000,224,142,803.5714286,1267.605634,,,,http://olivos.properati.com.ar/zgh2_venta_ph_olivos_ingenieros-jose_3100_lavadero_parrilla_luminoso_doble-circulacion_inmobiliaria-lamarca-de-gabriel-h-ceruzzi-csi-5164
sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6555941,-58.5182496",135000,USD,2046924,135000,52,46,2596.153846,2934.782609,2,2,700,http://mataderos.properati.com.ar/11wcc_venta_departamentos_mataderos_balcon_hidromasaje_parrilla_terraza_vestidor_lujoso_garage_amoblado_mp-inmuebles
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9084122916,-57.974557922",,,,,,,,,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/10zy4_venta_departamentos_la-plata_natalia-borello
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5538467,-58.4920942",2763554,ARS,2755883.7,181757.75,81,69,2243.92284,40051.50725,8,3,,http://saavedra.properati.com.ar/ujvc_venta_departamentos_saavedra_ruiz-huidobro-av-_4600
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6007131,-58.5034976",,,,,,,,,,,,http://villa-devoto.properati.com.ar/wldn_venta_departamentos_villa-devoto
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.637701,-58.4002165",75000,USD,1137180,75000,49,30,1530.612245,2500,,,,http://parque-patricios.properati.com.ar/svwc_venta_departamentos_parque-patricios
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6700639,-58.6991341",58000,USD,879419.2,58000,35,35,1657.142857,1657.142857,,1,400,http://san-antonio-de-padua.properati.com.ar/1157s_venta_ph_san-antonio-de-padua_luminoso_garage_estrenar_j-attaguile-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.4930867289,-58.4846887498",861000,USD,13054826.4,861000,205,184,4200,4679.347826,,4,9400,http://la-lucila.properati.com.ar/vypw_venta_departamentos_la-lucila
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9153757,-57.9465729",,,,,168,168,,,,,,http://la-plata.properati.com.ar/ukxh_venta_casa_la-plata
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,"-34.6609341,-58.5348138",,,,,45,40,,,,,,http://lomas-del-mirador.properati.com.ar/11xmo_venta_ph_lomas-del-mirador_lavadero_patio_placard_acosta-negocios-inmobiliarios_cib
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.5073907,-58.5640579",100000,USD,1516240,100000,62,56,1612.903226,1785.714286,,3,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/uyg5_venta_departamentos_san-isidro
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4720638,-58.515494",1100000,USD,16678640,1100000,0,0,,,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/xxbh_venta_local_san-isidro_ana-simeone-inmuebles-corporativos_9ia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.5807693494,-58.7004481672",25000,USD,379060,25000,30,30,833.3333333,833.3333333,,,,http://bella-vista-san-miguel.properati.com.ar/ywov_venta_departamentos_bella-vista_parrilla_estrenar_angel-trivisonno-propiedades
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5865014,-58.3982583",499000,USD,7566037.6,499000,,240,,2079.166667,,5,,http://recoleta.properati.com.ar/11wrp_venta_departamentos_recoleta_suite_toilette_re-max-capital
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.589863,-58.41967",125000,USD,1895300,125000,,56,,2232.142857,,2,,http://palermo.properati.com.ar/11bye_venta_departamentos_palermo_parrilla_piscina_terraza_luminoso_aire-acondicionado_re-max-premium
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Barrio Cerrado Fincas de Maschwitz|,"-34.3574441761,-58.7792974778",650000,USD,9855560,650000,200,90,3250,7222.222222,,4,,http://barrio-cerrado-fincas-de-maschwitz.properati.com.ar/i0hw_venta_casa_escobar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6463089,-58.62259293",70000,USD,1061368,70000,,,,,,,,http://moron.properati.com.ar/11adt_venta_departamentos_moron_balcon_baulera_garage_placard_viillelcho-inmuebles
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6548958,-58.6264735",148000,USD,2244035.2,148000,167,95,886.2275449,1557.894737,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/12ub5_venta_ph_moron_luminoso_garage_impecable_gabriel-desiata-bienes-raices
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5413289,-58.473409",33878,USD,513671.78,33878,47,40,720.8085106,846.95,3,2,,http://nunez.properati.com.ar/107x2_venta_departamentos_nunez_terraza_garage_aire-acondicionado_eduardo-bertolotti-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6386161,-58.5827739",78000,USD,1182667.2,78000,45,45,1733.333333,1733.333333,1,2,,http://haedo.properati.com.ar/jmqf_venta_departamento_haedo_doctor-luis-guemes_500
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6072023,-58.4035194",99000,USD,1501077.6,99000,74,74,1337.837838,1337.837838,1,4,2100,http://once.properati.com.ar/zp9d_venta_departamentos_once_patio_luminoso_arq-victorino-de-la-plaza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4347987,-58.5843751",110000,USD,1667864,110000,300,100,366.6666667,1100,,3,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/vl5m_venta_casa_san-fernando
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6645715,-58.6549173",,,,,70,0,,,,3,,http://castelar-moron.properati.com.ar/10kib_venta_casa_ituzaingo_lavadero_garage_paradela-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5690486777,-58.4842095918",138000,USD,2092411.2,138000,73,62,1890.410959,2225.806452,3,,,http://villa-urquiza.properati.com.ar/sjkc_venta_departamentos_villa-urquiza_valdenegro_2800
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,"-34.47171,-58.521241",175000,USD,2653420,175000,,83,,2108.433735,2,3,,http://san-isidro.properati.com.ar/12dnz_venta_departamentos_san-isidro_balcon_baulera_toilette_garage_impecable_placard_re-max-platino
sell,store,|Argentina|Capital Federal|Floresta|,"-34.6234997,-58.4862314",56000,USD,849094.4,56000,30,25,1866.666667,2240,,,,http://floresta.properati.com.ar/w0sk_venta_local_bs-as-g-b-a-zona-norte
sell,apartment,|Argentina|Capital Federal|Once|,"-34.601569139,-58.3985686877",150000,USD,2274360,150000,92,92,1630.434783,1630.434783,2,,3500,http://once.properati.com.ar/xga9_venta_departamentos_once
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.625227,-58.457758",70000,USD,1061368,70000,,37,,1891.891892,,2,,http://flores.properati.com.ar/ycxk_venta_departamentos_flores_re-max-total-v
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5250283,-58.5083352",123000,USD,1864975.2,123000,77,46,1597.402597,2673.913043,,3,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/mp8r_venta_ph_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Enyoi|,,172000,USD,2607932.8,172000,61,61,2819.672131,2819.672131,,2,3200,http://enyoi.properati.com.ar/ywau_venta_departamentos_enyoi_inmobiliaria-pastura
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4826891,-58.5481458",975000,USD,14783340,975000,1600,670,609.375,1455.223881,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/12gb5_venta_casa_bs-as-g-b-a-zona-norte_la-rabida_800_suite_hidromasaje_parrilla_piscina_quincho_terraza_toilette_vestidor_garage_usandivaras-lascano-csi-4509-4510
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.508160012,-58.5006879487",270000,USD,4093848,270000,193,193,1398.963731,1398.963731,,4,,http://olivos.properati.com.ar/12gxd_venta_ph_olivos_lavadero_dic-propiedades_c80
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.677009895,-58.5555681915",68000,USD,1031043.2,68000,46,43,1478.26087,1581.395349,,,,http://san-justo-la-matanza.properati.com.ar/x8nm_venta_departamentos_san-justo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,350000,USD,5306840,350000,567,209,617.2839506,1674.641148,,,,http://nordelta.properati.com.ar/zyuq_venta_casa_nordelta_300_suite_lavadero_parrilla_piscina_terraza_toilette_vestidor_dependencias_tenis_impecable_estrenar_posse-propiedades-nordelta-carla-jimena-posse-csi-5482
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5982462871,-58.4055695881",92000,USD,1394940.8,92000,,38,,2421.052632,,,,http://villa-crespo.properati.com.ar/e8vc_venta_departamento_villa-crespo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.453883,-58.637196",210000,USD,3184104,210000,,20,,10500,,5,,http://general-pacheco.properati.com.ar/11l44_venta_casa_general-pacheco_suite_lavadero_parrilla_piscina_quincho_luminoso_garage_re-max-total-ii
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.6313456071,-58.4841576043",60000,USD,909744,60000,0,31,,1935.483871,,2,1030,http://floresta.properati.com.ar/xpsu_venta_departamentos_floresta_lavadero_sum_luminoso_garage_placard
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5781839,-58.5435543",117000,USD,1774000.8,117000,60,56,1950,2089.285714,,3,750,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/y9jf_venta_departamentos_general-san-martin_balcon_toilette_garage_placard_estrenar_matticoli-inmobiliaria_cd2
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,140000,USD,2122736,140000,50,50,2800,2800,,2,,http://nordelta.properati.com.ar/12ocz_venta_departamentos_nordelta_balcon_gimnasio_parrilla_piscina_terraza_luminoso_vista_garage_impecable_aire-acondicionado_estrenar_losa-radiante_blanco-propiedades_dii
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,,,,,,,75,,,,,,http://barrio-norte.properati.com.ar/gmn1_venta_departamento_barrio-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,75,85,,,,3,,http://ramos-mejia.properati.com.ar/s710_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.6177194,-58.3620561",950000,USD,14404280,950000,185,185,5135.135135,5135.135135,,3,,http://palermo.properati.com.ar/118gv_venta_departamentos_bs-as-g-b-a-zona-norte_suite_gimnasio_hidromasaje_lavadero_piscina_toilette_vista_sauna_lujoso_tenis_amenities_rg-montes_7ff
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.594039,-58.394823",280000,USD,4245472,280000,,88,,3181.818182,,3,,http://recoleta.properati.com.ar/12poo_venta_departamentos_recoleta_lavadero_dependencias_garage_placard_subte-linea-d_subte-linea-h_re-max-acci-oacute-n
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4451399,-58.5406014",560000,USD,8490944,560000,500,400,1120,1400,,,,http://victoria.properati.com.ar/wzrb_venta_casa_victoria_miguens_2400
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.724937,-58.265606",96000,USD,1455590.4,96000,,60,,1600,2,3,,http://quilmes.properati.com.ar/112e2_venta_departamentos_quilmes_luminoso_garage_re-max-sur
sell,apartment,|Argentina|Capital Federal|Pompeya|,"-34.6412092,-58.4200935",78000,USD,1182667.2,78000,68,43,1147.058824,1813.953488,1,2,650,http://pompeya.properati.com.ar/10wss_venta_departamentos_boedo_lavadero_patio_placard_marcela-montegrande
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4557384,-58.5307594",392000,USD,5943660.8,392000,413,243,949.1525424,1613.168724,,,,http://beccar.properati.com.ar/s44r_venta_casa_beccar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Isidro Casanova|,,70000,USD,1061368,70000,,54,,1296.296296,,3,,http://isidro-casanova.properati.com.ar/sc4f_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,115000,USD,1743676,115000,16,65,7187.5,1769.230769,,3,,http://villa-luzuriaga.properati.com.ar/z1ny_venta_casa_villa-luzuriaga_patio_garage_lavila-propiedades_bbg
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|,,,,,,846,150,,,,3,,http://bs-as-g-b-a-zona-norte.properati.com.ar/wxf7_venta_ph_bs-as-g-b-a-zona-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.60578918,-58.6865921",110000,USD,1667864,110000,,,,,,,,http://ituzaingo.properati.com.ar/11egj_venta_casa_ituzaingo_suite_jardin_impecable_placard_viillelcho-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Ranelagh|,"-34.793283,-58.1975693",,,,,,,,,,,,http://ranelagh.properati.com.ar/t3ck_venta_casa_ranelagh
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6505661,-58.65277863",750000,USD,11371800,750000,,,,,,,,http://castelar-moron.properati.com.ar/11t49_venta_casa_castelar_suite_piscina_quincho_vestidor_sauna_garage_vignolo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5061969,-58.4860348",680000,USD,10310432,680000,656,402,1036.585366,1691.542289,,6,,http://olivos.properati.com.ar/rpja_venta_casa_olivos
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4552818,-58.5383162",290000,USD,4397096,290000,380,303,763.1578947,957.0957096,,,,http://victoria.properati.com.ar/zywn_venta_casa_victoria_martin-rodriguez_1200_suite_jardin_lavadero_parrilla_piscina_quincho_garage_graciela-castex-propiedades-graciela-m-castex-csi-5806
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,315000,USD,4776156,315000,,240,,1312.5,,4,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/100ce_venta_casa_barrio-san-benito_suite_lavadero_parrilla_vestidor_dependencias_re-max-data-house
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5630409648,-58.454243327",580000,USD,8794192,580000,249,128,2329.317269,4531.25,,5,4500,http://belgrano.properati.com.ar/tyg0_venta_departamentos_belgrano
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.5395698,-58.7189193",165000,USD,2501796,165000,150,150,1100,1100,,4,,http://san-miguel-san-miguel.properati.com.ar/104pr_venta_casa_san-miguel_parrilla_piscina_quincho_toilette_garage_amoblado_placard_federico-negro-estudio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,,125000,USD,1895300,125000,0,70,,1785.714286,,2,,http://canning-ezeiza.properati.com.ar/11slz_venta_departamentos_canning_balcon_jardin_parrilla_piscina_sum_luminoso_garage_placard_aire-acondicionado_gazda-propiedades_cq0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5776500545,-58.543645127",87000,USD,1319128.8,87000,,,,,,,,http://san-martin.properati.com.ar/11npo_venta_departamentos_san-martin_balcon_perez-marcosig-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,"-34.5451837933,-58.7032771111",250000,USD,3790600,250000,400,120,625,2083.333333,,,,http://muniz.properati.com.ar/eifx_venta_casa_muniz
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,1285140,ARS,1281573.05,84523.1,44,37,1920.979545,34733.51351,,,,http://rincon-de-milberg.properati.com.ar/12qgu_venta_casa_rincon-de-milberg_balcon_gimnasio_jardin_parrilla_piscina_sauna_garage_amenities_de-brasi-propiedades
