operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,"-34.7782848,-58.408494",86000,USD,1303966.4,86000,85,70,1011.764706,1228.571429,,3,,http://temperley.properati.com.ar/10qyr_venta_ph_temperley_jardin_lavadero_patio_luminoso_placard_comandatore-real-estate-services
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.7262003258,-58.6012458801",60000,USD,909744,60000,175,60,342.8571429,1000,,,,http://la-matanza.properati.com.ar/egbb_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,140000,USD,2122736,140000,654,107,214.0672783,1308.411215,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/11nno_venta_casa_pilar_500_suite_lavadero_parrilla_patio_tenis_aire-acondicionado_estrenar_zampone-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4122817,-58.5867961",149000,USD,2259197.6,149000,75,60,1986.666667,2483.333333,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/nb3y_venta_departamentos_tigre_victorica-av-paseo_600
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,45000,USD,682308,45000,,24,,1875,,1,,http://haedo.properati.com.ar/xdd3_venta_departamentos_haedo
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5880033,-58.4395344",114678,USD,1738793.7,114678,59,,1943.694915,,,2,,http://palermo.properati.com.ar/yrlk_venta_departamentos_palermo_balcon_terraza_garage_aire-acondicionado_beigel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Villa Astolfi|,"-34.4844444526,-58.8910669703",280000,USD,4245472,280000,4680,484,59.82905983,578.5123967,,6,,http://villa-astolfi.properati.com.ar/12pxc_venta_departamentos_villa-astolfi_jardin_piscina_garage_placard_saad-centurion-propiedades_di6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.605522,-58.527038",109900,USD,1666347.76,109900,,71,,1547.887324,12,3,,http://tres-de-febrero.properati.com.ar/11gqt_venta_departamentos_tres-de-febrero_luminoso_garage_re-max-premium-ii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.45590591,-58.90832901",120000,USD,1819488,120000,,,,,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/wi0e_venta_departamentos_pilar
sell,apartment,|Argentina|Capital Federal|Villa Lugano|,"-34.6946641,-58.4676446",100000,USD,1516240,100000,120,73,833.3333333,1369.863014,,3,,http://villa-lugano.properati.com.ar/swt2_venta_departamentos_villa-lugano
sell,apartment,|Argentina|Capital Federal|Villa Santa Rita|,"-34.6154117,-58.4754707",144000,USD,2183385.6,144000,72,69,2000,2086.956522,,4,1452,http://villa-santa-rita.properati.com.ar/ylon_venta_departamentos_villa-santa-rita_balcon_lavadero_luminoso_impecable_placard_cabildo-500
sell,apartment,|Argentina|Capital Federal|Abasto|,"-34.60315215,-58.4092647",78500,USD,1190248.4,78500,55,35,1427.272727,2242.857143,,1,,http://abasto.properati.com.ar/10vdi_venta_departamentos_abasto_patio_migliorisi-propiedades_cy2
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6608400777,-58.5648822217",75000,USD,1137180,75000,,70,,1071.428571,,,,http://ramos-mejia.properati.com.ar/eijq_venta_otro_ramos-mejia
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,"-34.665591,-58.51873",199000,USD,3017317.6,199000,,20,,9950,,,,http://lomas-del-mirador.properati.com.ar/12opr_venta_local_lomas-del-mirador_re-max-premium-ii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6078576,-58.5926307",47600,USD,721730.24,47600,28,28,1700,1700,6,1,,http://caseros.properati.com.ar/xd5s_venta_departamentos_caseros
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.590836,-58.389015",173350,USD,2628402.04,173350,42,36,4127.380952,4815.277778,,1,,http://recoleta.properati.com.ar/11y6g_venta_departamentos_recoleta_balcon_hidromasaje_luminoso_lujoso_baireslodge-com
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Tortuguitas|,,120000,USD,1819488,120000,0,120,,1000,,,,http://tortuguitas.properati.com.ar/x0w0_venta_departamentos_tortuguitas_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,260000,USD,3942224,260000,775,199,335.483871,1306.532663,,,,http://benavidez.properati.com.ar/10qof_venta_casa_benavidez_0_suite_parrilla_terraza_toilette_vestidor_luminoso_aire-acondicionado_pratto-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4878,-58.5078",250000,USD,3790600,250000,128,128,1953.125,1953.125,,4,,http://martinez.properati.com.ar/xhni_venta_casa_martinez_balcon_lavadero_parrilla_patio
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.600917,-58.442108",165000,USD,2501796,165000,143,47,1153.846154,3510.638298,2,2,850,http://villa-crespo.properati.com.ar/xjic_venta_departamentos_villa-crespo_malabia_100_lavadero_patio_impecable_placard_aire-acondicionado
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,"-34.5275873,-58.5161469",122000,USD,1849812.8,122000,62,56,1967.741935,2178.571429,1,,,http://munro.properati.com.ar/vg8v_venta_departamentos_munro_fernan-felix-de-amador_4000
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6371657,-58.5797576",73000,USD,1106855.2,73000,36,33,2027.777778,2212.121212,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/eboy_venta_departamento_moron
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.583893,-58.569075",50000,USD,758120,50000,,31,,1612.903226,2,2,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/znnu_venta_ph_general-san-martin_patio_piscina_re-max-uno
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,"-34.3909182,-58.7093651",590000,USD,8945816,590000,1000,300,590,1966.666667,,,,http://benavidez.properati.com.ar/11no7_venta_casa_benavidez_santa-clara_0_suite_parrilla_piscina_toilette_vestidor_luminoso_dependencias_losa-radiante_delacre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6419337,-58.568706",125000,USD,1895300,125000,70,65,1785.714286,1923.076923,11,3,500,http://ramos-mejia.properati.com.ar/607u_venta_departamento_ramos-mejia_avellaneda-100
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6206226,-58.3684327",122000,USD,1849812.8,122000,48,44,2541.666667,2772.727273,8,2,2000,http://san-telmo.properati.com.ar/12kn8_venta_departamentos_san-telmo_balcon_gimnasio_lavadero_parrilla_piscina_quincho_sum_terraza_luminoso_sauna_lujoso_garage_amenities_placard_aire-acondicionado_rcm-propiedades_c67
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Bahía del Sol|,,570000,USD,8642568,570000,,160,,3562.5,,4,,http://bahia-del-sol.properati.com.ar/yubr_venta_departamentos_bahia-del-sol_toilette_garage_re-max-uno
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.919385,-57.926145",,,,,,,,,,3,,http://la-plata.properati.com.ar/zo37_venta_ph_la-plata_patio_re-max-roble
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,130000,USD,1971112,130000,0,120,,1083.333333,,3,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11llw_venta_casa_bs-as-g-b-a-zona-norte_parrilla_piscina_vestidor_garage_inmobiliaria-cadema
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Remedios de Escalada|,"-38.0230893,-57.5357288",77000,USD,1167504.8,77000,41,38,1878.04878,2026.315789,4,2,,http://remedios-de-escalada.properati.com.ar/rco7_venta_departamentos_remedios-de-escalada
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,1280000,USD,19407872,1280000,1096,455,1167.883212,2813.186813,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgb5_venta_casa_tigre_0_suite_lavadero_parrilla_piscina_vestidor_vista_dependencias_tenis_losa-radiante_valencia-ana-santa-barbara
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5005915,-58.4949341",280000,USD,4245472,280000,210,130,1333.333333,2153.846154,,,,http://la-lucila.properati.com.ar/11oyw_venta_casa_la-lucila_tucuman_3700_jardin_parrilla_quincho_terraza_toilette_dependencias_placard_monachino-inmuebles-martinez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6512169,-58.673471",180000,USD,2729232,180000,0,130,,1384.615385,,3,,http://ituzaingo.properati.com.ar/vzi7_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,780000,USD,11826672,780000,1000,276,780,2826.086957,,,,http://benavidez.properati.com.ar/x904_venta_casa_benavidez_0
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,90000,USD,1364616,90000,108,76,833.3333333,1184.210526,,3,,http://haedo.properati.com.ar/117qh_venta_ph_haedo_patio_vidal-propiedades_bbo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.63263,-58.6446495",105000,USD,1592052,105000,192,192,546.875,546.875,,6,,http://castelar-moron.properati.com.ar/pjqu_venta_casa_castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,2250000,USD,34115400,2250000,1270,520,1771.653543,4326.923077,,,,http://nordelta.properati.com.ar/sw5e_venta_casa_nordelta_100
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6116145,-58.4056064",149000,USD,2259197.6,149000,80,80,1862.5,1862.5,,3,1000,http://balvanera.properati.com.ar/y1wb_venta_departamentos_balvanera_placard_lexinton-propiedades_937
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7243409,-58.2557664",1000000,USD,15162400,1000000,,,,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11xlv_venta_local_quilmes_patio_aire-acondicionado_lencz-bienes-raices
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.7206185,-58.3054205",,,,,147,119,,,,,,http://bernal.properati.com.ar/12qnr_venta_casa_bernal_balcon_lavadero_patio_luminoso_garage_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,249000,USD,3775437.6,249000,165,165,1509.090909,1509.090909,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12tz8_venta_casa_pilar_baulera_suite_jardin_lavadero_parrilla_piscina_toilette_luminoso_placard_aire-acondicionado_susana-rocco-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,300,150,,,,4,,http://ramos-mejia.properati.com.ar/u03a_venta_casa_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Villa General Mitre|,"-34.616004,-58.470506",120000,USD,1819488,120000,,55,,2181.818182,,2,,http://villa-general-mitre.properati.com.ar/xxpg_venta_departamentos_villa-general-mitre_balcon_lavadero_parrilla_patio_terraza_vestidor_devoto
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,"-34.4399367,-58.5627707",,,,,57,50,,,2,2,900,http://san-fernando.properati.com.ar/108qk_venta_departamentos_san-fernando_balcon_garage_estrenar_chozas-puntabayres
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6760398,-58.6600839",85000,USD,1288804,85000,270,85,314.8148148,1000,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/swwz_venta_casa_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6051846,-58.5675323",74000,USD,1122017.6,74000,45,,1644.444444,,2,2,,http://caseros.properati.com.ar/107tq_venta_departamentos_caseros_balcon_estrenar_pablo-yaryura-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.66453552,-58.66329956",160000,USD,2425984,160000,,,,,,,,http://ituzaingo.properati.com.ar/1153a_venta_casa_ituzaingo_lavadero_terraza_luminoso_garage_ferrero-propiedades_d3m
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,"-34.624944,-58.364722",,,,,200,130,,,,4,,http://city-bell.properati.com.ar/ujzw_venta_casa_city-bell
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,"-34.5814373,-58.6015348",240000,USD,3638976,240000,,,,,,,,http://martin-coronado.properati.com.ar/g513_venta_local_martin-coronado
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.42237,-58.576583",245000,USD,3714788,245000,,69,,3550.724638,9,3,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/rnrh_venta_departamentos_tigre
sell,apartment,|Argentina|Capital Federal|Floresta|,,145000,USD,2198548,145000,63,58,2301.587302,2500,,,,http://floresta.properati.com.ar/ee2p_venta_departamento_floresta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,79000,USD,1197829.6,79000,,68,,1161.764706,,2,,http://ramos-mejia.properati.com.ar/wjac_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.60926819,-58.52099609",67000,USD,1015880.8,67000,,,,,,,,http://villa-devoto.properati.com.ar/11h0r_venta_departamentos_villa-devoto_luminoso_garcia-boillos-propiedades_d5k
sell,apartment,|Argentina|Capital Federal|Balvanera|,,49900,USD,756603.76,49900,,25,,1996,,2,,http://balvanera.properati.com.ar/11enx_venta_departamentos_capital-federal_re-max-premium
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,195000,USD,2956668,195000,,264,,738.6363636,,2,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/yrgx_venta_casa_tigre_suite_patio_quincho_luminoso_sandra-gomez-propiedades_4tg
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6167071823,-58.5734689236",105000,USD,1592052,105000,119,119,882.3529412,882.3529412,,3,,http://caseros.properati.com.ar/vowx_venta_casa_caseros
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.522204,-58.476676",550000,USD,8339320,550000,,366,,1502.73224,,5,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/xq03_venta_casa_vicente-lopez_suite_lavadero_parrilla_piscina_quincho_toilette_vista_dependencias_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,130000,USD,1971112,130000,25,130,5200,1000,,4,,http://lomas-del-mirador.properati.com.ar/117o4_venta_casa_lomas-del-mirador_lavadero_patio_terraza_garage_a-maggio-propiedades
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6133619,-58.38541",86000,USD,1303966.4,86000,35,0,2457.142857,,,1,,http://monserrat.properati.com.ar/11orp_venta_departamentos_monserrat_luminoso_asempro_dcw
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6177615,-58.383662",76000,USD,1152342.4,76000,42,34,1809.52381,2235.294118,,,,http://monserrat.properati.com.ar/12mgz_venta_departamentos_monserrat_suite_parrilla_sum_terraza_lujoso_garage_subte-linea-e_subte-linea-c_inmobiliaria-calot
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6027644,-58.4360764",83000,USD,1258479.2,83000,39,35,2128.205128,2371.428571,,1,,http://villa-crespo.properati.com.ar/10aqg_venta_departamentos_villa-crespo_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6077796,-58.4687339",112400,USD,1704253.76,112400,77,43,1459.74026,2613.953488,,2,1000,http://paternal.properati.com.ar/10jbr_venta_departamentos_paternal_lavadero_patio_sum_luminoso_lujoso_garage_amenities_cimas-propiedades_5c0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Tristán Suárez|,"-34.8748703,-58.5849638",,,,,,,,,,,,http://tristan-suarez.properati.com.ar/110aj_venta_departamentos_tristan-suarez_gimnasio_hidromasaje_piscina_sum_tenis_gruporeal
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6368095603,-58.5950016975",45000,USD,682308,45000,28,26,1607.142857,1730.769231,,,,http://haedo.properati.com.ar/eika_venta_departamento_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6442597,-58.5756173",85000,USD,1288804,85000,40,,2125,,,,,http://ramos-mejia.properati.com.ar/wmbd_alquiler_departamentos_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,"-34.632396,-58.567643",152000,USD,2304684.8,152000,,82,,1853.658537,3,3,,http://villa-sarmiento.properati.com.ar/zpp1_venta_departamentos_moron_balcon_gimnasio_lavadero_piscina_sum_terraza_sauna_lujoso_garage_amenities_re-max-oeste
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.468907,-58.5265547",260000,USD,3942224,260000,90,90,2888.888889,2888.888889,,1,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/y640_venta_local_san-isidro_ruiz-propiedades_cd6
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.564153,-58.462556",298000,USD,4518395.2,298000,,110,,2709.090909,,4,,http://belgrano.properati.com.ar/10qn7_venta_departamentos_belgrano_baulera_suite_vestidor_lujoso_dependencias_garage_doble-circulacion_nunez
sell,PH,|Argentina|Capital Federal|Villa Urquiza|,"-34.5795765852,-58.4789518169",218000,USD,3305403.2,218000,263,160,828.8973384,1362.5,,5,,http://villa-urquiza.properati.com.ar/12tt8_venta_ph_villa-urquiza_balcon_parrilla_quincho_terraza_garage_subte-linea-b_zuker-propiedades_dke
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7561878997,-58.3981498901",300000,USD,4548720,300000,121,121,2479.338843,2479.338843,,3,,http://lomas-de-zamora.properati.com.ar/10pcp_venta_departamentos_lomas-de-zamora_balcon_baulera_lavadero_parrilla_patio_piscina_sum_toilette_vestidor_garage_impecable_puente-propiedades_9z0
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.596753,-58.384193",350000,USD,5306840,350000,,120,,2916.666667,10,4,,http://barrio-norte.properati.com.ar/xu2z_venta_departamentos_barrio-norte_balcon_suite_lavadero_toilette_vestidor_luminoso_garage_impecable_placard
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.60662,-58.4304928",200000,USD,3032480,200000,77,68,2597.402597,2941.176471,,3,3200,http://almagro.properati.com.ar/zgrp_venta_departamentos_almagro_rio-de-janeiro_700_baulera_gimnasio_lavadero_parrilla_piscina_sum_luminoso_sauna_placard_goldstein-propiedades-srl_9yp
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6008099,-58.4109401",106630,USD,1616766.71,106630,60,46,1777.166667,2318.043478,,,,http://almagro.properati.com.ar/lruu_venta_departamentos_almagro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4472725,-58.553288",178000,USD,2698907.2,178000,40,132,4450,1348.484848,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/10rr8_venta_casa_san-fernando_belgrano_1800_parrilla_toilette_luminoso_laura-pigliacampo-bienes-raices
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,398001,USD,6034650.36,398001,0,69,,5768.130435,2,,,http://nordelta.properati.com.ar/zmpv_venta_departamentos_nordelta_0_balcon_suite_gimnasio_lavadero_parrilla_piscina_sum_vista_garage_tizado-nordelta-puerta-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.916077,-57.953374",,,,,,,,,,3,,http://la-plata.properati.com.ar/10zl6_venta_departamentos_la-plata_garage_re-max-impacto
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",585000,USD,8870004,585000,900,350,650,1671.428571,,5,,http://tigre.properati.com.ar/zeht_venta_casa_tigre_baulera_suite_parrilla_patio_piscina_garage_aire-acondicionado_grondona-asociados_ah3
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5852917,-58.4125166",470000,USD,7126328,470000,75,84,6266.666667,5595.238095,,3,,http://palermo.properati.com.ar/11wfr_venta_departamentos_palermo_suite_gimnasio_lavadero_parrilla_piscina_vestidor_luminoso_garage_amenities_estrenar_wyp-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5991285,-58.4449945",125000,USD,1895300,125000,52,46,2403.846154,2717.391304,,2,,http://villa-crespo.properati.com.ar/10b29_venta_departamentos_villa-crespo_balcon_jardin_parrilla_terraza_toilette_migliorisi-propiedades_cy0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,"-34.6036844,-58.3815591",740000,USD,11220176,740000,400,400,1850,1850,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/12l2z_venta_casa_general-rodriguez_suite_hidromasaje_lavadero_parrilla_luminoso_dependencias_estrenar_losa-radiante_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_pablo-batalla-real-estate-development
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,650000,USD,9855560,650000,1900,255,342.1052632,2549.019608,,,,http://benavidez.properati.com.ar/nb4c_venta_casa_benavidez_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,300000,USD,4548720,300000,,125,,2400,,4,,http://ramos-mejia.properati.com.ar/11ciq_venta_departamentos_ramos-mejia_suite_parrilla_toilette_electrogeno_garage_urbano-propiedades_bam
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.677361,-58.644054",62000,USD,940068.8,62000,,,,,,,,http://haedo.properati.com.ar/edk8_venta_departamento_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4829934,-58.5590805",1200000,USD,18194880,1200000,3107,502,386.224654,2390.438247,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zg5l_venta_casa_bs-as-g-b-a-zona-norte_tomkinson-intendente_3400_suite_lavadero_patio_piscina_vista_losa-radiante_hyland-harold-lomas-de-san-isidro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,90000,USD,1364616,90000,30,45,3000,2000,,3,,http://san-justo-la-matanza.properati.com.ar/y5fz_venta_departamentos_san-justo_patio_terraza_nigro-rafael-propiedades
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5976475,-58.37839",140000,USD,2122736,140000,32,29,4375,4827.586207,,1,,http://retiro.properati.com.ar/11z4r_venta_departamentos_retiro_gimnasio_piscina_terraza_vista_sauna_amenities_situar-propiedades_bjw
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,"-34.5159502,-58.521834",60000,USD,909744,60000,0,30,,2000,2,,,http://munro.properati.com.ar/r3rz_venta_ph_munro_ingenieros-dr-jose_4300
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5642026192,-58.4362195609",880000,USD,13342912,880000,,,,,,,,http://belgrano.properati.com.ar/jugy_alquiler_departamento_belgrano
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6376865,-58.5653709",77300,USD,1172053.52,77300,40,36,1932.5,2147.222222,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/edtm_venta_departamento_moron
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.632515,-58.5924111",100000,USD,1516240,100000,170,122,588.2352941,819.6721311,,,,http://haedo.properati.com.ar/eeh8_venta_ph_haedo
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5520076722,-58.4385347706",,,,,225,,,,6,4,,http://nunez.properati.com.ar/11wab_venta_departamentos_nunez_baulera_suite_gimnasio_lavadero_parrilla_piscina_terraza_vestidor_vista_sauna_lujoso_electrogeno_tenis_conectar-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5940489212,-58.4437891643",139500,USD,2115154.8,139500,65,55,2146.153846,2536.363636,4,3,2200,http://villa-crespo.properati.com.ar/10jbu_venta_departamentos_villa-crespo_villarroel_1200_balcon_lavadero_lujoso_impecable_placard_eduardo-bertolotti-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,,550000,USD,8339320,550000,1484,272,370.6199461,2022.058824,,,,http://del-viso.properati.com.ar/11z9h_venta_casa_del-viso_0_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_vista_tenis_losa-radiante_pinero-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,750000,USD,11371800,750000,815,320,920.2453988,2343.75,,,,http://nordelta.properati.com.ar/ni8u_venta_casa_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,,,,,370,150,,,,4,,http://villa-luzuriaga.properati.com.ar/s590_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,490000,USD,7429576,490000,800,280,612.5,1750,,,,http://benavidez.properati.com.ar/12ffn_venta_casa_benavidez_0_suite_hidromasaje_lavadero_parrilla_piscina_vestidor_dependencias_impecable_conqui-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.6531306,-58.7751338",120000,USD,1819488,120000,,,,,,2,,http://merlo-bs-as-g-b-a-zona-oeste.properati.com.ar/xjew_venta_departamentos_moreno_balcon
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5176593,-58.4754983",580000,USD,8794192,580000,294,204,1972.789116,2843.137255,17,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/xqyz_venta_departamentos_vicente-lopez_avenida-del-libertador_1700_baulera_suite_lavadero_parrilla_terraza_toilette_vista_dependencias_garage
sell,PH,|Argentina|Capital Federal|Balvanera|,"-34.6103612,-58.3974098",170000,USD,2577608,170000,160,150,1062.5,1133.333333,,5,300,http://balvanera.properati.com.ar/ukgc_venta_ph_balvanera_pasco_100
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,70000,USD,1061368,70000,46,40,1521.73913,1750,,2,,http://haedo.properati.com.ar/wt6g_venta_ph_haedo
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5714065,-58.481306",190000,USD,2880856,190000,66,61,2878.787879,3114.754098,,3,,http://villa-urquiza.properati.com.ar/xdyu_venta_departamentos_villa-urquiza_monroe_4600
