operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5957272,-58.508121",,,,,,,,,,,,http://villa-devoto.properati.com.ar/wlef_venta_departamentos_villa-devoto
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.66886902,-58.71045303",88000,USD,1334291.2,88000,90,90,977.7777778,977.7777778,,3,1,http://san-antonio-de-padua.properati.com.ar/owpo_venta_casa_san-antonio-de-padua
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.58472,-58.39778",1200000,USD,18194880,1200000,,,,,,,,http://recoleta.properati.com.ar/n156_venta_departamentos_recoleta
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5946402,-58.3872426",300000,USD,4548720,300000,,95,,3157.894737,,,,http://recoleta.properati.com.ar/ztae_venta_departamentos_recoleta_balcon_baulera_lavadero_patio_toilette_lujoso_placard_aire-acondicionado_losa-radiante_doble-circulacion_belforte-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,140000,USD,2122736,140000,,,,,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/10ezf_venta_casa_pilar_suite_parrilla_toilette_aire-acondicionado_losa-radiante_firenzevilas
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6635277095,-58.5884282307",,,,,,,,,,4,,http://la-matanza.properati.com.ar/jv61_venta_casa_la-matanza
sell,house,|Argentina|Capital Federal|Versalles|,"-34.630524,-58.521509",450000,USD,6823080,450000,,20,,22500,,6,,http://versalles.properati.com.ar/11kgz_venta_casa_versalles_balcon_suite_jardin_parrilla_patio_terraza_garage_re-max-acci-oacute-n
sell,store,|Argentina|Capital Federal|San Nicolás|,"-34.6009080946,-58.3928562348",564000,USD,8551593.6,564000,,,,,,7,,http://san-nicolas.properati.com.ar/12veh_venta_local_san-nicolas_callao-av-_700_subte-linea-d_subte-linea-b_mankul-bienes-raices
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.586164,-58.438563",140000,USD,2122736,140000,54,48,2592.592593,2916.666667,,1,,http://palermo.properati.com.ar/12sao_venta_departamentos_palermo-hollywood_amenities_center-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.574642,-58.485149",147000,USD,2228872.8,147000,,50,,2940,,2,,http://villa-urquiza.properati.com.ar/11sfr_venta_departamentos_villa-urquiza_balcon_baulera_lavadero_toilette_luminoso_lujoso_garage_placard_re-max-central
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4543606,-58.6259524",,,,,534,418,,,,5,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/12irb_venta_casa_tigre_buenos-aires_100_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sotano_toilette_vestidor_dependencias_placard_cristian-bau-propiedades
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6305295,-58.461986",135000,USD,2046924,135000,,,,,,,,http://flores.properati.com.ar/svp8_venta_departamentos_flores
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Los Hornos|,"-34.6036844,-58.3815591",,,,,130,90,,,,,,http://los-hornos.properati.com.ar/xjjj_venta_casa_los-hornos_patio_garage_placard
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5331251,-58.4787628",137000,USD,2077248.8,137000,75,69,1826.666667,1985.507246,,3,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/q3wc_venta_ph_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5060013,-58.4807008",204500,USD,3100710.8,204500,63,55,3246.031746,3718.181818,2,,,http://olivos.properati.com.ar/wg5t_venta_departamentos_olivos_alberdi-juan-b-_500
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5749553,-58.5413026",130000,USD,1971112,130000,200,110,650,1181.818182,,,,http://san-martin.properati.com.ar/115q1_venta_departamentos_san-martin_lavadero_parrilla_quincho_terraza_dependencias_estudio-caldara-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6870088,-58.5789832",45000,USD,682308,45000,40,36,1125,1250,,,,http://san-justo-la-matanza.properati.com.ar/ewl4_venta_departamento_san-justo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,150000,USD,2274360,150000,450,150,333.3333333,1000,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/n9so_venta_casa_pilar_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,,,,,,,,,,,,http://nordelta.properati.com.ar/wnlk_venta_casa_nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5010494,-58.4958083",233000,USD,3532839.2,233000,0,75,,3106.666667,4,,,http://la-lucila.properati.com.ar/nhsr_venta_departamentos_la-lucila_debenedetti_1400
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.422633,-58.658791",384999,USD,5837508.83,384999,225,180,1711.106667,2138.883333,,5,,http://nordelta.properati.com.ar/12sbc_venta_casa_nordelta_suite_jardin_lavadero_parrilla_piscina_vestidor_dependencias_placard_exir
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,"-34.8729862,-58.4749156",,,,,810,140,,,,,,http://monte-grande.properati.com.ar/i1vc_venta_casa_monte-grande
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.65581512,-58.66418457",105000,USD,1592052,105000,,,,,,,,http://ituzaingo.properati.com.ar/v1sk_venta_departamentos_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5177936611,-58.4756925571",226844,USD,3439499.46,226844,64,49,3544.4375,4629.469388,1,,,http://vicente-lopez.properati.com.ar/10oaq_venta_departamentos_vicente-lopez_balcon_amenities_salaya-romera-propiedades_d17
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",154000,USD,2335009.6,154000,59,59,2610.169492,2610.169492,2,,,http://martinez.properati.com.ar/11kz2_venta_departamentos_martinez_rodriguez-pena_0_baulera_lavadero_luminoso_garage_estrenar_marquestau-colautti-olivos-maria-h-marquestau-csi-4689-4710
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6007308,-58.4300086",81000,USD,1228154.4,81000,31,27,2612.903226,3000,,1,,http://villa-crespo.properati.com.ar/10bgt_venta_departamentos_villa-crespo_balcon_lujoso_amenities_migliorisi-propiedades_cy0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.65219116,-58.69200134",105000,USD,1592052,105000,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/x6dn_venta_casa_ituzaingo
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6276247,-58.4529543",95000,USD,1440428,95000,45,45,2111.111111,2111.111111,,1,450,http://caballito.properati.com.ar/vupz_venta_departamentos_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.508635,-58.477321",228500,USD,3464608.4,228500,,57,,4008.77193,1,3,,http://olivos.properati.com.ar/z22t_venta_departamentos_olivos_piscina_vista_garage_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,,244562,USD,3708146.86,244562,0,64,,3821.28125,,3,2500,http://la-lucila.properati.com.ar/xl98_venta_departamentos_la-lucila_balcon_baulera_suite_gimnasio_lavadero_piscina_sum_garage_amenities
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4498923,-58.5333348",422000,USD,6398532.8,422000,127,108,3322.834646,3907.407407,3,,,http://victoria.properati.com.ar/11tk7_venta_departamentos_victoria_avenida-del-libertador_3200_balcon_baulera_suite_parrilla_piscina_terraza_toilette_vestidor_garage_organizacion-acassuso-san-isidro
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Longchamps|,"-34.8526262,-58.3992417",63000,USD,955231.2,63000,63,63,1000,1000,,3,,http://longchamps.properati.com.ar/zn91_venta_casa_longchamps_lavadero_patio_luminoso_garage_gazda-propiedades_cq0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,235000,USD,3563164,235000,220,112,1068.181818,2098.214286,,,,http://nordelta.properati.com.ar/omzn_venta_casa_nordelta_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4404625,-58.5543144",93808,USD,1422354.41,93808,53,49,1769.962264,1914.44898,1,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/n2uk_venta_departamentos_san-fernando_alsina_1000
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6654606,-58.7039554",120000,USD,1819488,120000,150,150,800,800,,5,,http://san-antonio-de-padua.properati.com.ar/rsf7_venta_casa_san-antonio-de-padua
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.8006563991,-58.4071152111",138000,USD,2092411.2,138000,0,90,,1533.333333,,3,,http://adrogue.properati.com.ar/ott1_venta_casa_adrogue
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.418608,-58.7666",185000,USD,2805044,185000,700,350,264.2857143,528.5714286,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/6rep_venta_casa_pilar
sell,PH,|Argentina|Capital Federal|Boedo|,"-34.6385169,-58.4199119",98000,USD,1485915.2,98000,67,42,1462.686567,2333.333333,,2,,http://boedo.properati.com.ar/x7m2_venta_ph_boedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6912011,-58.5612942",115000,USD,1743676,115000,280,90,410.7142857,1277.777778,,,,http://san-justo-la-matanza.properati.com.ar/hn5u_venta_casa_san-justo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6090209,-58.5625749",64000,USD,970393.6,64000,38,35,1684.210526,1828.571429,9,2,500,http://caseros.properati.com.ar/xmzj_venta_departamentos_caseros_balcon_lavadero_placard
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,73000,USD,1106855.2,73000,,41,,1780.487805,,2,,http://haedo.properati.com.ar/sgv3_alquiler_departamentos_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,89000,USD,1349453.6,89000,,42,,2119.047619,,2,,http://ramos-mejia.properati.com.ar/z1rp_venta_departamentos_ramos-mejia_lavadero_amoblado_estrenar_busolin-demian-propiedades_cla
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,71625,USD,1086006.9,71625,46,36,1557.065217,1989.583333,,1,,http://pilar.properati.com.ar/zsww_venta_departamentos_pilar_balcon_parrilla_piscina_sum_terraza_luminoso_amoblado_amenities_placard_aire-acondicionado_nucifora-propiedades_cro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,380000,USD,5761712,380000,695,250,546.7625899,1520,,,,http://benavidez.properati.com.ar/wqgy_venta_casa_benavidez_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,85000,USD,1288804,85000,54,0,1574.074074,,,3,,http://bs-as-g-b-a-zona-norte.properati.com.ar/vth6_venta_casa_bs-as-g-b-a-zona-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,,49000,USD,742957.6,49000,,30,,1633.333333,,1,,http://moron.properati.com.ar/10cuk_venta_departamentos_moron_rocca-propiedades_bav
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,"-34.6329155,-58.5700912",78000,USD,1182667.2,78000,,75,,1040,,,,http://villa-sarmiento.properati.com.ar/eghd_venta_ph_villa-sarmiento
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6246798544,-58.4483599663",300000,USD,4548720,300000,140,120,2142.857143,2500,,,,http://caballito.properati.com.ar/eg4y_venta_departamento_caballito
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,950000,USD,14404280,950000,1280,380,742.1875,2500,,,,http://nordelta.properati.com.ar/vqz5_venta_casa_nordelta_0
sell,house,|Argentina|Capital Federal|Belgrano|,"-34.5748443,-58.4417601",1100000,USD,16678640,1100000,596,406,1845.637584,2709.359606,,11,,http://belgrano.properati.com.ar/v835_venta_casa_belgrano_matienzo-benjamin-teniente_2600
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.66500473,-58.65311813",205000,USD,3108292,205000,,,,,,,,http://castelar-moron.properati.com.ar/113gd_venta_casa_castelar_balcon_lavadero_parrilla_patio_terraza_garage_amoblado_placard_victor_d45
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,,85000,USD,1288804,85000,,,,,,,,http://del-viso.properati.com.ar/zim7_venta_casa_del-viso_luminoso_garage_freire-negocios-inmobiliarios_cof
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5841632,-58.4008459",116978,USD,1773667.22,116978,32,,3655.5625,,,1,,http://barrio-norte.properati.com.ar/xr1y_venta_departamentos_barrio-norte_luminoso_vista_placard_aire-acondicionado
sell,PH,|Argentina|Capital Federal|Nuñez|,"-34.5484556,-58.4585989",93000,USD,1410103.2,93000,34,34,2735.294118,2735.294118,,2,100,http://nunez.properati.com.ar/10jh5_venta_ph_nunez_suite_lavadero_terraza_luminoso_placard_deptos-temporarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,220000,USD,3335728,220000,357,148,616.2464986,1486.486486,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/v9kn_venta_casa_bs-as-g-b-a-zona-norte_billinghurst_1100
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,,,,,660,290,,,,6,,http://haedo.properati.com.ar/s9ej_venta_casa_moron
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,140000,USD,2122736,140000,,21,,6666.666667,,,,http://ramos-mejia.properati.com.ar/s6h9_venta_local_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4715198,-58.5207715",147000,USD,2228872.8,147000,61,61,2409.836066,2409.836066,3,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/n6t1_venta_departamentos_san-isidro_3-de-febrero_300
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,140000,USD,2122736,140000,98,100,1428.571429,1400,,3,,http://ramos-mejia.properati.com.ar/zzw5_venta_ph_ramos-mejia_lavadero_patio_terraza_garage_grosso-alberto-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,103,,,,4,,http://ramos-mejia.properati.com.ar/s5vb_venta_departamentos_la-matanza
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5808789474,-58.4223249633",450000,USD,6823080,450000,,,,,,,1567,http://palermo.properati.com.ar/ru8e_venta_local_palermo_santa-fe-av-_4276
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6345471,-58.7090235",80000,USD,1212992,80000,220,,363.6363636,,,4,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/xxmn_venta_casa_ituzaingo_inmobiliaria-di-casoli
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5755715,-58.543056",240000,USD,3638976,240000,145,125,1655.172414,1920,,4,2000,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/y9jq_venta_departamentos_general-san-martin_balcon_parrilla_piscina_sum_toilette_placard_matticoli-inmobiliaria_cd2
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.4796449,-58.6442181",240000,USD,3638976,240000,,20,,12000,,4,,http://general-pacheco.properati.com.ar/11kcp_venta_casa_general-pacheco_general-pacheco_suite_jardin_parrilla_re-max-total-iv
sell,apartment,|Argentina|Capital Federal|Villa Lugano|,"-34.6773645,-58.4921739",35000,USD,530684,35000,50,50,700,700,,1,,http://villa-lugano.properati.com.ar/od4j_venta_departamentos_villa-lugano_montiel_3912
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6770685,-58.5626044",,,,,50,50,,,,,,http://san-justo-la-matanza.properati.com.ar/10mh3_venta_local_san-justo_patio_russo-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4330464,-58.5834793",95000,USD,1440428,95000,0,45,,2111.111111,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/v697_venta_departamentos_tigre_montevideo_1300
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Villa Elisa|,"-34.8566919,-58.06983",,,,,1000,180,,,,,,http://villa-elisa-la-plata.properati.com.ar/yj2m_venta_casa_villa-elisa_patricia-belloti
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.4559059,-58.908329",250000,USD,3790600,250000,2131,228,117.3158142,1096.491228,,,,http://pilar.properati.com.ar/jrzp_venta_casa_pilar_avenida-tratado-de-pilar_100
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.61398315,-58.39148331",129000,USD,1955949.6,129000,,,,,,,,http://congreso.properati.com.ar/11ehm_venta_departamentos_congreso_suite_lavadero_patio_luminoso_lujoso_impecable_gaman-bienes-raices_ahs
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.916033,-57.927228",,,,,,,,,,6,,http://la-plata.properati.com.ar/yxf2_venta_casa_la-plata_suite_jardin_lavadero_parrilla_patio_quincho_sotano_vestidor_lujoso_garage_re-max-diagonal-ii
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6018927328,-58.4327067207",93900,USD,1423749.36,93900,35,31,2682.857143,3029.032258,,2,1200,http://villa-crespo.properati.com.ar/115du_venta_departamentos_villa-crespo_balcon_lavadero_parrilla_piscina_sum_estrenar_reynolds-propiedades_c8g
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4424854,-58.5639881",88000,USD,1334291.2,88000,67,67,1313.432836,1313.432836,,3,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11wxp_venta_ph_san-fernando_lavadero_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Rafael Castillo|,"-34.703347,-58.6210152",90000,USD,1364616,90000,,,,,,,,http://rafael-castillo.properati.com.ar/ybvo_venta_casa_rafael-castillo_jardin_lavadero_patio_garage_alfredo-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,65000,USD,985556,65000,,38,,1710.526316,,2,,http://ramos-mejia.properati.com.ar/s9e5_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.7191989,-58.5948876",400000,USD,6064960,400000,250,250,1600,1600,,4,,http://la-matanza.properati.com.ar/7v6w_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6388933,-58.5692199",174000,USD,2638257.6,174000,70,70,2485.714286,2485.714286,18,3,,http://ramos-mejia.properati.com.ar/704p_venta_departamento_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,"-34.6032192697,-58.9500694635",45000,USD,682308,45000,,,,,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/x3p3_venta_departamentos_general-rodriguez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,135000,USD,2046924,135000,74,55,1824.324324,2454.545455,,,,http://nordelta.properati.com.ar/uid2_venta_departamentos_nordelta_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.433301,-58.586118",27000,USD,409384.8,27000,,52,,519.2307692,207,2,,http://tigre.properati.com.ar/11ycz_venta_departamentos_tigre_balcon_suite_gimnasio_lavadero_piscina_terraza_luminoso_garage_placard_re-max-data-house
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.595171,-58.5415985",68000,USD,1031043.2,68000,,,,,,3,,http://tres-de-febrero.properati.com.ar/7f8i_venta_departamento_tres-de-febrero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.472877,-58.5124811",180000,USD,2729232,180000,0,70,,2571.428571,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/12rat_venta_departamentos_san-isidro_cosme-beccar_100_lavadero_garage_impecable_valencia-ana-lomas-de-san-isidro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,"-34.632321,-58.567673",82650,USD,1253172.36,82650,,44,,1878.409091,,2,,http://villa-sarmiento.properati.com.ar/vlhq_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4174685627,-58.7090397669",282000,USD,4275796.8,282000,352,250,801.1363636,1128,,5,3900,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/117hx_venta_casa_tigre_balcon_baulera_suite_hidromasaje_jardin_lavadero_parrilla_piscina_terraza_toilette_vestidor_luminoso_vista_dependencias_garage_embassy-net
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Enyoi|,"-34.4083341838,-58.6351610018",191000,USD,2896018.4,191000,67,53,2850.746269,3603.773585,,2,3500,http://enyoi.properati.com.ar/11ksa_venta_departamentos_enyoi_balcon_lavadero_parrilla_luminoso_garage_estrenar_losa-radiante_mm-nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,90000,USD,1364616,90000,,42,,2142.857143,,2,,http://haedo.properati.com.ar/wojf_venta_departamentos_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4516557,-58.9329936",820000,ARS,817724,53931.04,42,0,1284.072381,,1,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/11r6c_venta_departamentos_pilar_pilar_1000_lavadero_parrilla_sum_garage_m-o-connor-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6443709,-58.556557",98000,USD,1485915.2,98000,,,,,,,,http://ramos-mejia.properati.com.ar/egds_venta_departamento_ramos-mejia
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.638951,-58.6526811",180000,USD,2729232,180000,170,170,1058.823529,1058.823529,,,,http://castelar-moron.properati.com.ar/sw94_venta_casa_castelar
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6177615,-58.383662",107000,USD,1622376.8,107000,0,50,,2140,,1,,http://balvanera.properati.com.ar/11msn_venta_departamentos_balvanera_balcon_gimnasio_lavadero_parrilla_sum_luminoso_garage_btc-propiedades_cr7
sell,apartment,|Argentina|Capital Federal|Parque Chacabuco|,"-34.6421604,-58.423024",87000,USD,1319128.8,87000,49,45,1775.510204,1933.333333,5,2,,http://parque-chacabuco.properati.com.ar/jmf3_venta_departamento_parque-chacabuco_la-plata-av-_2300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4559059,-58.908329",125000,USD,1895300,125000,500,130,250,961.5384615,,4,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/11tgk_venta_casa_pilar_suite_jardin_lavadero_parrilla_patio_luminoso_garage_estrenar_daniela-burgueno
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.61137,-58.390396",245000,USD,3714788,245000,124,99,1975.806452,2474.747475,,3,,http://congreso.properati.com.ar/xs2d_venta_departamentos_congreso_toilette_luminoso
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6876848,-58.6401727",83000,USD,1258479.2,83000,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/zqqc_venta_casa_moron_norberto-vittorio-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,218000,USD,3305403.2,218000,,,,,,,,http://nordelta.properati.com.ar/wnp9_venta_departamentos_barrioportezuelo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4111766,-58.5881505",182202,USD,2762619.6,182202,42,46,4338.142857,3960.913043,3,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgd6_venta_departamentos_tigre_victorica-av-paseo_800_suite_lavadero_parrilla_sum_terraza_toilette_vestidor_mieres-tigre-centro
sell,apartment,|Argentina|Capital Federal|,,129000,USD,1955949.6,129000,,65,,1984.615385,,3,,http://capital-federal.properati.com.ar/zrz1_venta_departamentos_capital-federal_luminoso_garage_gabriel-desiata-bienes-raices_bay
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Libertad|,"-34.6877145451,-58.6931391526",70000,USD,1061368,70000,400,100,175,700,,,,http://libertad-merlo.properati.com.ar/mkot_venta_casa_libertad
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5982791,-58.4995167",230000,USD,3487352,230000,88,80,2613.636364,2875,,,,http://villa-devoto.properati.com.ar/z172_venta_departamentos_villa-devoto_gimnasio_hidromasaje_parrilla_piscina_sauna_lujoso_garage_amenities_bersano-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,,110000,USD,1667864,110000,82,82,1341.463415,1341.463415,,3,1700,http://burzaco.properati.com.ar/u04i_venta_casa_burzaco
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.685943,-58.5439579",110000,USD,1667864,110000,58,50,1896.551724,2200,5,3,2900,http://parque-centenario.properati.com.ar/x4in_venta_departamentos_parque-centenario
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,,490000,USD,7429576,490000,848,320,577.8301887,1531.25,,,,http://escobar.properati.com.ar/eyit_venta_casa_escobar
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6570243,-58.6753978",87000,USD,1319128.8,87000,0,0,,,,3,,http://ituzaingo.properati.com.ar/vzn3_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6262211,-58.5890277",210000,USD,3184104,210000,35,35,6000,6000,,3,,http://el-palomar.properati.com.ar/uzqp_venta_casa_el-palomar
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,"-34.9084682894,-58.0662578636",,,,,460,460,,,,8,,http://city-bell.properati.com.ar/wwc4_venta_casa_city-bell
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4122817,-58.5867961",215000,USD,3259916,215000,102,82,2107.843137,2621.95122,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/nb3v_venta_departamentos_tigre_victorica-av-paseo_600
